fiscal_year,rd_expense,fiscal_period,filed,cik,source
2022.0,67611000,Q2,2022-08-04,1005757,xbrl
2023.0,67611000,Q2,2023-08-03,1005757,xbrl
2022.0,34630000,Q2,2022-08-04,1005757,xbrl
2023.0,34630000,Q2,2023-08-03,1005757,xbrl
2022.0,103365000,Q3,2022-11-03,1005757,xbrl
2023.0,103365000,Q3,2023-11-02,1005757,xbrl
2022.0,35754000,Q3,2022-11-03,1005757,xbrl
2023.0,35754000,Q3,2023-11-02,1005757,xbrl
2022.0,137913000,FY,2023-02-17,1005757,xbrl
2023.0,137913000,FY,2024-02-16,1005757,xbrl
2023.0,35464000,Q1,2023-05-04,1005757,xbrl
2023.0,72109000,Q2,2023-08-03,1005757,xbrl
2023.0,36645000,Q2,2023-08-03,1005757,xbrl
2023.0,107401000,Q3,2023-11-02,1005757,xbrl
2023.0,35292000,Q3,2023-11-02,1005757,xbrl
2023.0,143201000,FY,2024-02-16,1005757,xbrl
2019.0,239000000,FY,2020-04-07,1070235,xbrl
2019.0,219000000,FY,2020-04-07,1070235,xbrl
2020.0,219000000,FY,2021-03-31,1070235,xbrl
2021.0,71000000,Q1,2020-06-25,1070235,xbrl
2021.0,133000000,Q2,2020-09-24,1070235,xbrl
2021.0,62000000,Q2,2020-09-24,1070235,xbrl
2021.0,199000000,Q3,2020-12-18,1070235,xbrl
2021.0,66000000,Q3,2020-12-18,1070235,xbrl
2019.0,259000000,FY,2020-04-07,1070235,xbrl
2020.0,259000000,FY,2021-03-31,1070235,xbrl
2022.0,259000000,FY,2022-04-01,1070235,xbrl
2021.0,57000000,Q1,2020-06-25,1070235,xbrl
2022.0,57000000,Q1,2021-06-25,1070235,xbrl
2021.0,114000000,Q2,2020-09-24,1070235,xbrl
2022.0,114000000,Q2,2021-09-23,1070235,xbrl
2021.0,57000000,Q2,2020-09-24,1070235,xbrl
2022.0,57000000,Q2,2021-09-23,1070235,xbrl
2021.0,167000000,Q3,2020-12-18,1070235,xbrl
2022.0,167000000,Q3,2021-12-22,1070235,xbrl
2021.0,53000000,Q3,2020-12-18,1070235,xbrl
2022.0,53000000,Q3,2021-12-22,1070235,xbrl
2020.0,215000000,FY,2021-03-31,1070235,xbrl
2022.0,215000000,FY,2022-04-01,1070235,xbrl
2023.0,215000000,FY,2023-03-31,1070235,xbrl
2022.0,57000000,Q1,2021-06-25,1070235,xbrl
2023.0,57000000,Q1,2022-06-24,1070235,xbrl
2022.0,115000000,Q2,2021-09-23,1070235,xbrl
2023.0,115000000,Q2,2022-09-28,1070235,xbrl
2022.0,58000000,Q2,2021-09-23,1070235,xbrl
2023.0,58000000,Q2,2022-09-28,1070235,xbrl
2022.0,172000000,Q3,2021-12-22,1070235,xbrl
2023.0,172000000,Q3,2022-12-21,1070235,xbrl
2022.0,57000000,Q3,2021-12-22,1070235,xbrl
2023.0,57000000,Q3,2022-12-21,1070235,xbrl
2022.0,219000000,FY,2022-04-01,1070235,xbrl
2023.0,219000000,FY,2023-03-31,1070235,xbrl
2023.0,53000000,Q1,2022-06-24,1070235,xbrl
2023.0,107000000,Q2,2022-09-28,1070235,xbrl
2023.0,54000000,Q2,2022-09-28,1070235,xbrl
2023.0,159000000,Q3,2022-12-21,1070235,xbrl
2023.0,52000000,Q3,2022-12-21,1070235,xbrl
2023.0,207000000,FY,2023-03-31,1070235,xbrl
2020.0,42523000,FY,2021-05-20,1800347,xbrl
2020.0,61882000,FY,2021-05-20,1800347,xbrl
2022.0,61882000,FY,2022-04-29,1800347,xbrl
2021.0,14631000,Q1,2021-07-15,1800347,xbrl
2021.0,28987000,Q2,2021-10-13,1800347,xbrl
2021.0,14356000,Q2,2021-10-13,1800347,xbrl
2021.0,43212000,Q3,2022-01-12,1800347,xbrl
2021.0,14225000,Q3,2022-01-12,1800347,xbrl
2020.0,53788000,FY,2021-05-20,1800347,xbrl
2022.0,53788000,FY,2022-04-29,1800347,xbrl
2023.0,53788000,FY,2023-05-01,1800347,xbrl
2020.0,10458000,FY,2021-05-20,1800347,xbrl
2022.0,10458000,FY,2022-04-29,1800347,xbrl
2023.0,10458000,FY,2023-05-01,1800347,xbrl
2021.0,15701000,Q1,2021-07-15,1800347,xbrl
2023.0,15701000,Q1,2022-07-11,1800347,xbrl
2021.0,31909000,Q2,2021-10-13,1800347,xbrl
2023.0,31909000,Q2,2022-10-11,1800347,xbrl
2021.0,16208000,Q2,2021-10-13,1800347,xbrl
2023.0,16208000,Q2,2022-10-11,1800347,xbrl
2021.0,56909000,Q3,2022-01-12,1800347,xbrl
2023.0,56909000,Q3,2023-01-09,1800347,xbrl
2021.0,25000000,Q3,2022-01-12,1800347,xbrl
2023.0,25000000,Q3,2023-01-09,1800347,xbrl
2022.0,79700000,FY,2022-04-29,1800347,xbrl
2023.0,79700000,FY,2023-05-01,1800347,xbrl
2023.0,22562000,Q1,2022-07-11,1800347,xbrl
2023.0,22562000,Q1,2023-07-10,1800347,xbrl
2023.0,48149000,Q2,2022-10-11,1800347,xbrl
2023.0,48149000,Q2,2023-10-10,1800347,xbrl
2023.0,25587000,Q2,2022-10-11,1800347,xbrl
2023.0,25587000,Q2,2023-10-10,1800347,xbrl
2023.0,73088000,Q3,2023-01-09,1800347,xbrl
2023.0,73088000,Q3,2024-01-09,1800347,xbrl
2023.0,24939000,Q3,2023-01-09,1800347,xbrl
2023.0,24939000,Q3,2024-01-09,1800347,xbrl
2023.0,97982000,FY,2023-05-01,1800347,xbrl
2023.0,25866000,Q1,2023-07-10,1800347,xbrl
2023.0,50811000,Q2,2023-10-10,1800347,xbrl
2023.0,24945000,Q2,2023-10-10,1800347,xbrl
2023.0,75748000,Q3,2024-01-09,1800347,xbrl
2023.0,24937000,Q3,2024-01-09,1800347,xbrl
2018.0,26355000,FY,2019-04-18,1423774,xbrl
2018.0,7877000,Q1,2018-06-13,1423774,xbrl
2018.0,17645000,Q2,2018-09-12,1423774,xbrl
2018.0,9768000,Q2,2018-09-12,1423774,xbrl
2019.0,27622000,Q3,2018-12-13,1423774,xbrl
2019.0,9977000,Q3,2018-12-13,1423774,xbrl
2018.0,38639000,FY,2019-04-18,1423774,xbrl
2019.0,38639000,FY,2020-03-31,1423774,xbrl
2018.0,12062000,Q1,2018-06-13,1423774,xbrl
2020.0,12062000,Q1,2019-06-11,1423774,xbrl
2018.0,25385000,Q2,2018-09-12,1423774,xbrl
2020.0,25385000,Q2,2019-09-16,1423774,xbrl
2018.0,13323000,Q2,2018-09-12,1423774,xbrl
2020.0,13323000,Q2,2019-09-16,1423774,xbrl
2019.0,39667000,Q3,2018-12-13,1423774,xbrl
2020.0,39667000,Q3,2019-12-16,1423774,xbrl
2019.0,14282000,Q3,2018-12-13,1423774,xbrl
2020.0,14282000,Q3,2019-12-16,1423774,xbrl
2018.0,54417000,FY,2019-04-18,1423774,xbrl
2019.0,54417000,FY,2020-03-31,1423774,xbrl
2020.0,54417000,FY,2021-03-31,1423774,xbrl
2020.0,17015000,Q1,2019-06-11,1423774,xbrl
2021.0,17015000,Q1,2020-06-08,1423774,xbrl
2020.0,35759000,Q2,2019-09-16,1423774,xbrl
2021.0,35759000,Q2,2020-09-04,1423774,xbrl
2020.0,18744000,Q2,2019-09-16,1423774,xbrl
2021.0,18744000,Q2,2020-09-04,1423774,xbrl
2020.0,53662000,Q3,2019-12-16,1423774,xbrl
2021.0,53662000,Q3,2020-12-08,1423774,xbrl
2020.0,17903000,Q3,2019-12-16,1423774,xbrl
2021.0,17903000,Q3,2020-12-08,1423774,xbrl
2019.0,74398000,FY,2020-03-31,1423774,xbrl
2020.0,74398000,FY,2021-03-31,1423774,xbrl
2022.0,74398000,FY,2022-03-28,1423774,xbrl
2021.0,17543000,Q1,2020-06-08,1423774,xbrl
2022.0,17543000,Q1,2021-06-04,1423774,xbrl
2021.0,36970000,Q2,2020-09-04,1423774,xbrl
2022.0,36970000,Q2,2021-09-03,1423774,xbrl
2021.0,19427000,Q2,2020-09-04,1423774,xbrl
2022.0,19427000,Q2,2021-09-03,1423774,xbrl
2021.0,55877000,Q3,2020-12-08,1423774,xbrl
2022.0,55877000,Q3,2021-12-08,1423774,xbrl
2021.0,18907000,Q3,2020-12-08,1423774,xbrl
2022.0,18907000,Q3,2021-12-08,1423774,xbrl
2020.0,76795000,FY,2021-03-31,1423774,xbrl
2022.0,76795000,FY,2022-03-28,1423774,xbrl
2023.0,76795000,FY,2023-04-03,1423774,xbrl
2022.0,18967000,Q1,2021-06-04,1423774,xbrl
2023.0,18967000,Q1,2022-06-03,1423774,xbrl
2022.0,39827000,Q2,2021-09-03,1423774,xbrl
2023.0,39827000,Q2,2022-09-01,1423774,xbrl
2022.0,20860000,Q2,2021-09-03,1423774,xbrl
2023.0,20860000,Q2,2022-09-01,1423774,xbrl
2022.0,61565000,Q3,2021-12-08,1423774,xbrl
2023.0,61565000,Q3,2022-12-08,1423774,xbrl
2022.0,21738000,Q3,2021-12-08,1423774,xbrl
2023.0,21738000,Q3,2022-12-08,1423774,xbrl
2022.0,83219000,FY,2022-03-28,1423774,xbrl
2023.0,83219000,FY,2023-04-03,1423774,xbrl
2023.0,22872000,Q1,2022-06-03,1423774,xbrl
2023.0,49226000,Q2,2022-09-01,1423774,xbrl
2023.0,26354000,Q2,2022-09-01,1423774,xbrl
2023.0,77639000,Q3,2022-12-08,1423774,xbrl
2023.0,28413000,Q3,2022-12-08,1423774,xbrl
2023.0,102564000,FY,2023-04-03,1423774,xbrl
2021.0,26674000,FY,2022-03-09,1828962,xbrl
2021.0,9171000,Q1,2021-05-13,1828962,xbrl
2021.0,17807000,Q2,2021-08-13,1828962,xbrl
2021.0,8636000,Q2,2021-08-13,1828962,xbrl
2021.0,27784000,Q3,2021-11-12,1828962,xbrl
2021.0,9977000,Q3,2021-11-12,1828962,xbrl
2021.0,38930000,FY,2022-03-09,1828962,xbrl
2022.0,38930000,FY,2023-03-13,1828962,xbrl
2021.0,15698000,Q1,2021-05-13,1828962,xbrl
2022.0,15698000,Q1,2022-05-11,1828962,xbrl
2021.0,36304000,Q2,2021-08-13,1828962,xbrl
2022.0,36304000,Q2,2022-08-10,1828962,xbrl
2021.0,20606000,Q2,2021-08-13,1828962,xbrl
2022.0,20606000,Q2,2022-08-10,1828962,xbrl
2021.0,56835000,Q3,2021-11-12,1828962,xbrl
2022.0,56835000,Q3,2022-11-09,1828962,xbrl
2021.0,20531000,Q3,2021-11-12,1828962,xbrl
2022.0,20531000,Q3,2022-11-09,1828962,xbrl
2021.0,79814000,FY,2022-03-09,1828962,xbrl
2022.0,79814000,FY,2023-03-13,1828962,xbrl
2023.0,79814000,FY,2024-03-06,1828962,xbrl
2022.0,20530000,Q1,2022-05-11,1828962,xbrl
2023.0,20530000,Q1,2023-05-10,1828962,xbrl
2022.0,40585000,Q2,2022-08-10,1828962,xbrl
2023.0,40585000,Q2,2023-08-09,1828962,xbrl
2022.0,20055000,Q2,2022-08-10,1828962,xbrl
2023.0,20055000,Q2,2023-08-09,1828962,xbrl
2022.0,59332000,Q3,2022-11-09,1828962,xbrl
2023.0,59332000,Q3,2023-11-08,1828962,xbrl
2022.0,18747000,Q3,2022-11-09,1828962,xbrl
2023.0,18747000,Q3,2023-11-08,1828962,xbrl
2022.0,76914000,FY,2023-03-13,1828962,xbrl
2023.0,76914000,FY,2024-03-06,1828962,xbrl
2023.0,17801000,Q1,2023-05-10,1828962,xbrl
2023.0,34147000,Q2,2023-08-09,1828962,xbrl
2023.0,16346000,Q2,2023-08-09,1828962,xbrl
2023.0,50057000,Q3,2023-11-08,1828962,xbrl
2023.0,15910000,Q3,2023-11-08,1828962,xbrl
2023.0,65048000,FY,2024-03-06,1828962,xbrl
2013.0,36230000,FY,2014-03-05,21535,xbrl
2013.0,8370000,Q1,2013-05-08,21535,xbrl
2013.0,17058000,Q2,2013-08-07,21535,xbrl
2013.0,8688000,Q2,2013-08-07,21535,xbrl
2013.0,26194000,Q3,2013-11-06,21535,xbrl
2013.0,9136000,Q3,2013-11-06,21535,xbrl
2013.0,36171000,FY,2014-03-05,21535,xbrl
2014.0,33564000,FY,2015-02-24,21535,xbrl
2013.0,13460000,Q1,2013-05-08,21535,xbrl
2014.0,13460000,Q1,2014-05-02,21535,xbrl
2013.0,25178000,Q2,2013-08-07,21535,xbrl
2014.0,24065000,Q2,2014-08-07,21535,xbrl
2014.0,11192000,Q2,2014-08-07,21535,xbrl
2013.0,11718000,Q2,2013-08-07,21535,xbrl
2013.0,36814000,Q3,2013-11-06,21535,xbrl
2014.0,35201000,Q3,2014-11-03,21535,xbrl
2013.0,11636000,Q3,2013-11-06,21535,xbrl
2014.0,11136000,Q3,2014-11-03,21535,xbrl
2013.0,48596000,FY,2014-03-05,21535,xbrl
2014.0,46452000,FY,2015-02-24,21535,xbrl
2015.0,40450000,FY,2016-02-23,21535,xbrl
2014.0,11172000,Q1,2014-05-02,21535,xbrl
2015.0,10560000,Q1,2015-05-04,21535,xbrl
2014.0,20740000,Q2,2014-08-07,21535,xbrl
2015.0,18348000,Q2,2015-08-04,21535,xbrl
2014.0,10180000,Q2,2014-08-07,21535,xbrl
2015.0,8884000,Q2,2015-08-04,21535,xbrl
2014.0,30419000,Q3,2014-11-03,21535,xbrl
2015.0,26935000,Q3,2015-11-05,21535,xbrl
2014.0,9679000,Q3,2014-11-03,21535,xbrl
2015.0,8587000,Q3,2015-11-05,21535,xbrl
2014.0,40601000,FY,2015-02-24,21535,xbrl
2015.0,36018000,FY,2016-02-23,21535,xbrl
2016.0,36018000,FY,2017-03-02,21535,xbrl
2015.0,9629000,Q1,2015-05-04,21535,xbrl
2016.0,8565000,Q1,2016-04-29,21535,xbrl
2015.0,16296000,Q2,2015-08-04,21535,xbrl
2016.0,16296000,Q2,2016-07-29,21535,xbrl
2015.0,7731000,Q2,2015-08-04,21535,xbrl
2016.0,7731000,Q2,2016-07-29,21535,xbrl
2015.0,24901000,Q3,2015-11-05,21535,xbrl
2016.0,24901000,Q3,2016-10-28,21535,xbrl
2015.0,8605000,Q3,2015-11-05,21535,xbrl
2016.0,8605000,Q3,2016-10-28,21535,xbrl
2015.0,33107000,FY,2016-02-23,21535,xbrl
2016.0,33107000,FY,2017-03-02,21535,xbrl
2017.0,33107000,FY,2018-03-02,21535,xbrl
2016.0,7803000,Q1,2016-04-29,21535,xbrl
2017.0,7680000,Q1,2017-05-03,21535,xbrl
2016.0,16108000,Q2,2016-07-29,21535,xbrl
2017.0,16025000,Q2,2017-07-28,21535,xbrl
2016.0,8305000,Q2,2016-07-29,21535,xbrl
2017.0,8345000,Q2,2017-07-28,21535,xbrl
2016.0,24742000,Q3,2016-10-28,21535,xbrl
2017.0,24698000,Q3,2017-11-07,21535,xbrl
2016.0,8634000,Q3,2016-10-28,21535,xbrl
2017.0,8673000,Q3,2017-11-07,21535,xbrl
2016.0,34841000,FY,2017-03-02,21535,xbrl
2017.0,34841000,FY,2018-03-02,21535,xbrl
2018.0,34841000,FY,2019-03-14,21535,xbrl
2017.0,9776000,Q1,2017-05-03,21535,xbrl
2018.0,9776000,Q1,2018-05-10,21535,xbrl
2017.0,19242000,Q2,2017-07-28,21535,xbrl
2018.0,19242000,Q2,2018-08-07,21535,xbrl
2017.0,9466000,Q2,2017-07-28,21535,xbrl
2018.0,9466000,Q2,2018-08-07,21535,xbrl
2017.0,28851000,Q3,2017-11-07,21535,xbrl
2018.0,28851000,Q3,2018-11-07,21535,xbrl
2017.0,9609000,Q3,2017-11-07,21535,xbrl
2018.0,9609000,Q3,2018-11-07,21535,xbrl
2017.0,40737000,FY,2018-03-02,21535,xbrl
2018.0,40737000,FY,2019-03-14,21535,xbrl
2019.0,40737000,FY,2020-03-10,21535,xbrl
2018.0,11775000,Q1,2018-05-10,21535,xbrl
2019.0,11775000,Q1,2019-05-09,21535,xbrl
2018.0,22826000,Q2,2018-08-07,21535,xbrl
2019.0,22826000,Q2,2019-08-07,21535,xbrl
2018.0,11051000,Q2,2018-08-07,21535,xbrl
2019.0,11051000,Q2,2019-08-07,21535,xbrl
2018.0,33914000,Q3,2018-11-07,21535,xbrl
2019.0,33914000,Q3,2019-11-06,21535,xbrl
2018.0,11088000,Q3,2018-11-07,21535,xbrl
2019.0,11088000,Q3,2019-11-06,21535,xbrl
2018.0,56434000,FY,2019-03-14,21535,xbrl
2019.0,56434000,FY,2020-03-10,21535,xbrl
2020.0,56434000,FY,2021-02-26,21535,xbrl
2019.0,22733000,Q1,2019-05-09,21535,xbrl
2020.0,22733000,Q1,2020-05-07,21535,xbrl
2019.0,44841000,Q2,2019-08-07,21535,xbrl
2020.0,44841000,Q2,2020-08-04,21535,xbrl
2019.0,22108000,Q2,2019-08-07,21535,xbrl
2020.0,22108000,Q2,2020-08-04,21535,xbrl
2019.0,65324000,Q3,2019-11-06,21535,xbrl
2020.0,65324000,Q3,2020-11-04,21535,xbrl
2019.0,20483000,Q3,2019-11-06,21535,xbrl
2020.0,20483000,Q3,2020-11-04,21535,xbrl
